CLUES,CLAVE DE LA INSTITUCION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,CLAVE DEL MUNICIPIO,MUNICIPIO,CLAVE DE LA LOCALIDAD,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,CLAVE DEL TIPO ESTABLECIMIENTO,NOMBRE TIPO ESTABLECIMIENTO,CLAVE DE TIPOLOGIA,NOMBRE DE TIPOLOGIA,CLAVE DE SUBTIPOLOGIA,NOMBRE DE SUBTIPOLOGIA,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,CLAVE TIPO DE VIALIDAD,CODIGO POSTAL,OBSERVACIONES DE LA DIRECCION,CLAVE ESTATUS DE OPERACION,ESTATUS DE OPERACION,RFC DEL ESTABLECIMIENTO,TELEFONO 1 DEL ESTABLECIMIENTO,CLAVE DE LA INS ADM,NOMBRE DE LA INS ADM,CLAVE NIVEL ATENCION,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,LATITUD,LONGITUD,CLAVE ULTIMO MOVIMIENTO,ULTIMO MOVIMIENTO,FECHA ULTIMO MOVIMIENTO
DFSMP012743,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,14,BENITO JUAREZ,1,BENITO JUAREZ,14,BENITO JUÁREZ,1,DE CONSULTA EXTERNA,CLI,CLINICA,99,NO ESPECIFICADO,HSAI CORTA ESTANCIA S.A DE C.V,CLINICA DALINDE CORTA ESTANCIA,5,3100,,1,EN OPERACION,,5547425959,SA,SOCIEDAD ANONIMA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3960367,-99.1649402,A,ALTA,10/05/2018
DFSMP012755,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,BARRAGÁN  ZUÑIGA GUILLERMO,BARRAGÁN ZUÑIGA GUILLERMO,5,15730,,1,EN OPERACION,,5557629310,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.4159635,-99.0852357,A,ALTA,29/05/2018
DFSMP012760,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3,7500,,1,EN OPERACION,FBE99021772A,5554224674,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.47405,-99.069127,A,ALTA,14/06/2018
DFSMP012772,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST,5,6090,,1,EN OPERACION,FBE99021772A,5554224647,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.425205,-99.133197,A,ALTA,15/06/2018
DFSMP013064,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,CLÍNICA DENTAL CENTAURO CHURUBUSCO,CLÍNICA DENTAL CENTAURO CHURUBUSCO,3,9060,,1,EN OPERACION,,5553436898,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.369034,-99.122017,B,MODIFICACION,03/08/2018
DFSMP013076,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,3,DE APOYO,LAB,LABORATORIOS,99,NO ESPECIFICADO,"COMERCIALIZADORA ANTEL, S.A. DE C.V.","COMERCIALIZADORA ANTEL, S.A. DE C.V.",5,11860,,1,EN OPERACION,,5553947900,SA,SOCIEDAD ANONIMA,6,NO APLICA,2,URBANO,2,RENTADO,19.40465,-99.192513,A,ALTA,02/07/2018
DFSMP013081,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,MARIA MAGDALENA ALVAREZ TREJO,MARIA MAGDALENA ALVAREZ TREJO,5,7770,,1,EN OPERACION,,5565934442,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.4773235,-99.1388001,B,MODIFICACION,03/08/2018
DFSMP013093,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,UNIDAD MEDICA BENAVIDES,UMEB N452 PLAZA CENTRAL,3,9040,,1,EN OPERACION,FBE9110215Z3,8181507700,FOB,BENAVIDES,1,PRIMER NIVEL,2,URBANO,,,19.3782075,-99.0961295,A,ALTA,11/07/2018
DFSMP013105,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST,5,6090,,1,EN OPERACION,FBE99021772A,5554224674,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.426406,-99.132251,A,ALTA,12/07/2018
DFSMP013110,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST,3,6760,,1,EN OPERACION,FBE99021772A,5554224620,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.4025135,-99.1695561,A,ALTA,12/07/2018
DFSMP013122,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5,7970,,1,EN OPERACION,FBE99081772A,5554224674,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,3,DE COMODATO,19.449644,-99.071447,A,ALTA,12/07/2018
DFSMP013134,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,3,DE APOYO,LAB,LABORATORIOS,99,NO ESPECIFICADO,ESTUDIOS CLINICOS DR. T.J. ORIARD S.A. DE C.V.,ESTUDIOS CLINICOS DR. T.J. ORIARD S.A DE C.V. (UNIDAD TACUBAYA),3,11800,,1,EN OPERACION,,5552774050,SA,SOCIEDAD ANONIMA,6,NO APLICA,2,URBANO,2,RENTADO,19.40578,-99.18415,A,ALTA,30/07/2018
DFSMP013146,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,2,DE HOSPITALIZACIÓN,99,NO ESPECIFICADO,99,NO ESPECIFICADO,SERVICIOS MEDICOS ESPECIALIZADOS EN UROLOGIA SA DE CV,SERVICIOS ESPECIALIZADOS EN UROLOGIA SA DE CV (HUMANCARECLINIC),5,7300,,1,EN OPERACION,,5564531901,SA,SOCIEDAD ANONIMA,2,SEGUNDO NIVEL,2,URBANO,1,PROPIO,19.4869,-99.1302,A,ALTA,30/07/2018
DFSMP013151,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CP,CONSULTORIO PARTICULAR,99,NO ESPECIFICADO,FEETHAÜS,FEETHAÜS,3,9020,"CABE SEÑALAR QUE ESTE ESTABLECIMIENTO SE ENCUENTRA DENTRO DEL CENTRO COMERCIAL DENOMINADO ""PLAZA ORIENTE",1,EN OPERACION,,5556405305,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.383824,-99.080011,A,ALTA,31/07/2018
DFSMP013163,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,LA GENEROSA,LA GENEROSA,5,9000,,1,EN OPERACION,,5565533375,OTRA,OTRA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3611668,-99.0914538,A,ALTA,31/07/2018
DFSMP013175,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,4,CUAJIMALPA DE MORELOS,1,CUAJIMALPA DE MORELOS,7,CUAJIMALPA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL CUAJIMALPA,MI CONSULTORIO SAN PABLO SUCURSAL CUAJIMALPA,3,5240,A UN COSTADO DE INSTITUTO VISTA HERMOSA,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3727654,-99.2776812,B,MODIFICACION,13/03/2024
DFSMP013180,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,14,BENITO JUAREZ,1,BENITO JUAREZ,14,BENITO JUÁREZ,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SUCURSAL PATRIOTISMO,MI CONSULTORIO SUCURSAL PATRIOTISMO,3,3800,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3871662,-99.1825899,B,MODIFICACION,01/08/2022
DFSMP013192,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,10,ALVARO OBREGON,1,ALVARO OBREGON,5,ÁLVARO OBREGÓN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SUCURSAL AVENIDA TOLUCA ,MI CONSULTORIO SUCURSAL AVENIDA TOLUCA,3,1780,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3396646,-99.2165556,B,MODIFICACION,24/10/2022
DFSMP013204,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SUCURSAL PEÑÓN VIEJO,MI CONSULTORIO SUCURSAL PEÑÓN VIEJO,7,9530,METRO PEÑÓN VIEJO,1,EN OPERACION,PPL961114GZ1,5575006629,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3741692,-99.0188222,B,MODIFICACION,30/08/2022
DFSMP013216,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SUCURSAL GUELATAO,MI CONSULTORIO SUCURSAL GUELATAO,5,9100,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3887948,-99.0358608,B,MODIFICACION,08/09/2023
DFSMP013221,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,10,ALVARO OBREGON,1,ALVARO OBREGON,5,ÁLVARO OBREGÓN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL LAS ÁGUILAS,MI CONSULTORIO SAN PABLOSUCURSAL LAS ÁGUILAS,7,1759,A UN COSTADO DE BODEGAS ALIANZA,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3526163,-99.2163204,B,MODIFICACION,13/03/2024
DFSMP013233,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL HOMERO ,MI CONSULTORIO SAN PABLO SUCURSAL HOMERO,3,,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.43562,-99.1901407,B,MODIFICACION,28/07/2022
DFSMP013245,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,8,LA MAGDALENA CONTRERAS,1,LA MAGDALENA CONTRERAS,6,MAGDALENA CONTRERAS,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL SANTA TERESA,MI CONSULTORIO SAN PABLO SUCURSAL SANTA TERESA,3,10700,CAMINO A SANTA TERESA,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3107517,-99.2249089,B,MODIFICACION,03/11/2023
DFSMP013250,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,12,TLALPAN,1,TLALPAN,8,TLALPAN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL LA JOYA,MI CONSULTORIO SAN PABLO SUCURSAL A JOYA,7,14090,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.2825422,-99.1648643,B,MODIFICACION,03/11/2023
DFSMP013262,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SUCURSAL ROMA NORTE,MI CONSULTORIO SUCURSAL ROMA NORTE,5,6700,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.4164059,-99.1650562,B,MODIFICACION,25/07/2022
DFSMP013274,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,10,ALVARO OBREGON,1,ALVARO OBREGON,5,ÁLVARO OBREGÓN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL SAN JERÓNIMO ,MI CONSULTORIO SAN PABLO SUCURSAL SAN JERÓNIMO,3,1900,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3323299,-99.2058291,B,MODIFICACION,15/08/2022
DFSMP013286,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,14,BENITO JUAREZ,1,BENITO JUAREZ,14,BENITO JUÁREZ,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL REVOLUCIÓN,MI CONSULTORIO SAN PABLO SUCURSAL REVOLUCIÓN,3,3910,EN AVENIDA REVOLUCION,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.368533,-99.188789,B,MODIFICACION,12/03/2024
DFSMP013291,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL TLAHUAC CERRO DE LA ESTRELLA,MI CONSULTORIO SAN PABLO SUCURSAL TLAHUAC CERRO DE LA ESTRELLA,3,9880,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3196907,-99.0815685,B,MODIFICACION,08/09/2023
DFSMP013303,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,3,COYOACAN,1,COYOACAN,4,COYOACÁN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL CAFETALES,MI CONSULTORIO SAN PABLO SUCURSAL CAFETALES,3,4930,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3119305,-99.1107473,B,MODIFICACION,19/09/2022
DFSMP013315,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,14,BENITO JUAREZ,1,BENITO JUAREZ,14,BENITO JUÁREZ,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL XOLA,MI CONSULTORIO SAN PABLO SUCURSAL XOLA,3,3400,JUSTO EN LA ESTACION DEL METROBUS XOLA,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3945968,-99.1421417,B,MODIFICACION,24/10/2022
DFSMP013320,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,3,COYOACAN,1,COYOACAN,4,COYOACÁN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL DIVISIÓN DEL NORTE,MI CONSULTORIO SAN PABLO SUCURSAL DIVISIÓN DEL NORTE,3,4040,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3474155,-99.1502648,B,MODIFICACION,28/07/2022
DFSMP013332,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL NUEVO LEON,MI CONSULTORIO SAN PABLO SUCURSAL NUEVO LEÓN,3,6100,A CONTRA ESQUINA ESTA UNAS OFICINAS DEL INE,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.405266,-99.171344,B,MODIFICACION,03/11/2023
DFSMP013344,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,5,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,1,GUSTAVO A. MADERO,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SUCURSAL LA VILLA,MI CONSULTORIO SUCURSAL LA VILLA,7,7800,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.4745272,-99.1213233,B,MODIFICACION,13/03/2024
DFSMP013356,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SUCURSAL PRADO NORTE,MI CONSULTORIO SUCURSAL PRADO NORTE,3,11000,A UN COSTADO DE HSBC,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.426915,-99.2131289,B,MODIFICACION,19/05/2023
DFSMP013361,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,10,ALVARO OBREGON,1,ALVARO OBREGON,5,ÁLVARO OBREGÓN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL EXHIBIMEX,MI CONSULTORIO SAN PABLO SUCURSAL EXHIBIMEX,5,1180,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.389687,-99.1918208,B,MODIFICACION,25/07/2022
DFSMP013373,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO  SUCURSAL EJÉRCITO NACIONAL,MI CONSULTORIO SUCURSAL EJÉRCITO NACIONAL,3,11540,A UN LADO DE LA ESCUELA LICEO,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.4382009,-99.2051788,A,ALTA,03/08/2018
DFSMP013385,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,14,BENITO JUAREZ,1,BENITO JUAREZ,14,BENITO JUÁREZ,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL PILARES,MI CONSULTORIO SAN PABLO SUCURSAL PILARES,3,3100,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3759147,-99.1616149,B,MODIFICACION,08/09/2023
DFSMP013390,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SUCURSAL FRAY SERVANDO,MI CONSULTORIO SUCURSAL FRAY SERVANDO,3,15900,,1,EN OPERACION,PPL961114GZI,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.4166903,-99.0995648,B,MODIFICACION,19/09/2022
DFSMP013402,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL MIXHUCA,MI CONSULTORIO SAN PABLO SUCURSAL MIXHUCA,3,15850,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.4085606,-99.1144543,B,MODIFICACION,08/09/2023
DFSMP013414,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,10,ALVARO OBREGON,1,ALVARO OBREGON,5,ÁLVARO OBREGÓN,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL VASCO DE QUIROGA,MI CONSULTORIO SAN PABLO SUCURSAL VASCO DE QUIROGA,3,1240,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3829957,-99.2363059,B,MODIFICACION,24/10/2022
DFSMP013426,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,8,LA MAGDALENA CONTRERAS,1,LA MAGDALENA CONTRERAS,6,MAGDALENA CONTRERAS,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SAN PABLO SUCURSAL SAN BERNABÉ,MI CONSULTORIO SAN PABLO SUCURSAL SAN BERNABÉ,3,10300,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3131,-99.2591568,B,MODIFICACION,23/09/2022
DFSMP013431,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,6,IZTACALCO,1,IZTACALCO,3,IZTACALCO,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SUCURSAL PLUTARCO,MI CONSULTORIO SUCURSAL PLUTARCO,3,8220,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.3977706,-99.1272473,B,MODIFICACION,23/09/2022
DFSMP013443,SMP,SERVICIOS MEDICOS PRIVADOS,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,1,DE CONSULTA EXTERNA,CAF,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,MI CONSULTORIO SUCURSAL MÉXICO TACUBA,MI CONSULTORIO SUCURSAL MÉXICO TACUBA,7,11400,,1,EN OPERACION,PPL961114GZ1,5553549001,FSP,SAN PABLO FARMACIA,1,PRIMER NIVEL,2,URBANO,2,RENTADO,19.4578502,-99.1821973,B,MODIFICACION,19/09/2022
